StationID	WaterbodyName	Location	Latitude	Longitude	SampleID	CollDate	Activity Category	Index.Name	Index.Region	FinalID	LifeStage	NonUnique	NonTarget	Count	Count_Original	OTU0	OTU1	OTU2	Phylum	SubPhylum	Class	SubClass	Order	SubOrder	Family	SubFamily	Tribe	Genus	SubGenus	Species	Variety	Rank	FFG	Habit	TolVal	Voltinism	BCG_Atr	TV_Urb	Invasive
LIBE-102-S-2016					LIBE-102-S-2016	2016-03-11		MSW.1999.Bugs	EPIEDMONT	NIGRONIA	X	No	0	1	1				Arthropoda		Insecta		Megaloptera		Corydalidae			Nigronia				Genus	pre	"cn, cb"	1.4		X	1.4	0
LIBE-102-S-2016					LIBE-102-S-2016	2016-03-11		MSW.1999.Bugs	EPIEDMONT	CHEUMATOPSYCHE	X	No	0	10	10				Arthropoda		Insecta		Trichoptera		Hydropsychidae			Cheumatopsyche				Genus	fil	cn	6.5		X	6.5	0
LIBE-102-S-2016					LIBE-102-S-2016	2016-03-11		MSW.1999.Bugs	EPIEDMONT	DIPLECTRONA	X	No	0	1	1				Arthropoda		Insecta		Trichoptera		Hydropsychidae			Diplectrona				Genus	fil	cn	2.7		X	2.7	0
LIBE-102-S-2016					LIBE-102-S-2016	2016-03-11		MSW.1999.Bugs	EPIEDMONT	HYDROPSYCHE	X	No	0	5	5				Arthropoda		Insecta		Trichoptera		Hydropsychidae			Hydropsyche				Genus	fil	cn	7.5		X	7.5	0
LIBE-102-S-2016					LIBE-102-S-2016	2016-03-11		MSW.1999.Bugs	EPIEDMONT	DOLOPHILODES	X	No	0	1	1				Arthropoda		Insecta		Trichoptera		Philopotamidae			Dolophilodes				Genus	fil	cn	1.7		X	1.7	0
LIBE-102-S-2016					LIBE-102-S-2016	2016-03-11		MSW.1999.Bugs	EPIEDMONT	NEOPHYLAX	X	No	0	7	7				Arthropoda		Insecta		Trichoptera		Uenoidae			Neophylax				Genus	scr	cn	2.7		X	2.7	0
LIBE-102-S-2016					LIBE-102-S-2016	2016-03-11		MSW.1999.Bugs	EPIEDMONT	HELICHUS	X	No	0	2	2				Arthropoda		Insecta		Coleoptera		Dryopidae			Helichus				Genus	scr	cn	6.4		X	6.4	0
LIBE-102-S-2016					LIBE-102-S-2016	2016-03-11		MSW.1999.Bugs	EPIEDMONT	OPTIOSERVUS	X	No	0	2	2				Arthropoda		Insecta		Coleoptera		Elmidae			Optioservus				Genus	scr	cn	5.4		X	5.4	0
LIBE-102-S-2016					LIBE-102-S-2016	2016-03-11		MSW.1999.Bugs	EPIEDMONT	OULIMNIUS	X	No	0	1	1				Arthropoda		Insecta		Coleoptera		Elmidae			Oulimnius				Genus	scr	cn	2.7		X	2.7	0
LIBE-102-S-2016					LIBE-102-S-2016	2016-03-11		MSW.1999.Bugs	EPIEDMONT	ANCHYTARSUS	X	No	0	2	2				Arthropoda		Insecta		Coleoptera		Ptilodactylidae			Anchytarsus				Genus	shr	cn	3.1		X	3.1	0
LIBE-102-S-2016					LIBE-102-S-2016	2016-03-11		MSW.1999.Bugs	EPIEDMONT	MICROTENDIPES	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae		Chironomini	Microtendipes				Genus	fil	cn	4.9		X	4.9	0
LIBE-102-S-2016					LIBE-102-S-2016	2016-03-11		MSW.1999.Bugs	EPIEDMONT	MICROPSECTRA	X	No	0	9	9				Arthropoda		Insecta		Diptera		Chironomidae		Tanytarsini	Micropsectra				Genus	col	"cb, sp"	2.1		X	2.1	0
LIBE-102-S-2016					LIBE-102-S-2016	2016-03-11		MSW.1999.Bugs	EPIEDMONT	RHEOTANYTARSUS	X	No	0	3	3				Arthropoda		Insecta		Diptera		Chironomidae		Tanytarsini	Rheotanytarsus				Genus	fil	cn	7.2		X	7.2	0
LIBE-102-S-2016					LIBE-102-S-2016	2016-03-11		MSW.1999.Bugs	EPIEDMONT	BRILLIA	X	No	0	5	5				Arthropoda		Insecta		Diptera		Chironomidae			Brillia				Genus	shr	"bu, sp"	7.4		X	7.4	0
LIBE-102-S-2016					LIBE-102-S-2016	2016-03-11		MSW.1999.Bugs	EPIEDMONT	ORTHOCLADIUS	X	No	0	7	7				Arthropoda		Insecta		Diptera		Chironomidae			Orthocladius				Genus	col	"sp, bu"	9.2		X	9.2	0
LIBE-102-S-2016					LIBE-102-S-2016	2016-03-11		MSW.1999.Bugs	EPIEDMONT	PARAMETRIOCNEMUS	X	No	0	5	5				Arthropoda		Insecta		Diptera		Chironomidae			Parametriocnemus				Genus	col	sp	4.6		X	4.6	0
LIBE-102-S-2016					LIBE-102-S-2016	2016-03-11		MSW.1999.Bugs	EPIEDMONT	PARAPHAENOCLADIUS	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae			Paraphaenocladius				Genus	col	sp	4		X	4	0
LIBE-102-S-2016					LIBE-102-S-2016	2016-03-11		MSW.1999.Bugs	EPIEDMONT	THIENEMANNIELLA	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae			Thienemanniella				Genus	col	sp	5.1		X	5.1	0
LIBE-102-S-2016					LIBE-102-S-2016	2016-03-11		MSW.1999.Bugs	EPIEDMONT	THIENEMANNIMYIA GROUP	X	No	0	2	2				Arthropoda		Insecta		Diptera		Chironomidae			Thienemannimyia group				Genus	pre	sp	8.2		X	8.2	0
LIBE-102-S-2016					LIBE-102-S-2016	2016-03-11		MSW.1999.Bugs	EPIEDMONT	NEOPLASTA	X	No	0	3	3				Arthropoda		Insecta		Diptera		Empididae			Neoplasta				Genus	pre				X		0
LIBE-102-S-2016					LIBE-102-S-2016	2016-03-11		MSW.1999.Bugs	EPIEDMONT	PROSIMULIUM	X	No	0	2	2				Arthropoda		Insecta		Diptera		Simuliidae		Prosimuliini	Prosimulium				Genus	fil	cn	2.4		X	2.4	0
LIBE-102-S-2016					LIBE-102-S-2016	2016-03-11		MSW.1999.Bugs	EPIEDMONT	SIMULIUM	X	No	0	1	1				Arthropoda		Insecta		Diptera		Simuliidae		Simuliini	Simulium				Genus	fil	cn	5.7		X	5.7	0
LIBE-102-S-2016					LIBE-102-S-2016	2016-03-11		MSW.1999.Bugs	EPIEDMONT	ANTOCHA	X	No	0	1	1				Arthropoda		Insecta		Diptera		Tipulidae			Antocha				Genus	col	cn	8		X	8	0
LIBE-102-S-2016					LIBE-102-S-2016	2016-03-11		MSW.1999.Bugs	EPIEDMONT	DICRANOTA	X	No	0	2	2				Arthropoda		Insecta		Diptera		Tipulidae			Dicranota				Genus	pre	"sp, bu"	1.1		X	1.1	0
LIBE-102-S-2016					LIBE-102-S-2016	2016-03-11		MSW.1999.Bugs	EPIEDMONT	HEXATOMA	X	No	0	1	1				Arthropoda		Insecta		Diptera		Tipulidae			Hexatoma				Genus	pre	"bu, sp"	1.5		X	1.5	0
LIBE-102-S-2016					LIBE-102-S-2016	2016-03-11		MSW.1999.Bugs	EPIEDMONT	TIPULA	X	No	0	2	2				Arthropoda		Insecta		Diptera		Tipulidae			Tipula				Genus	shr	bu	6.7		X	6.7	0
LIBE-201-X-2016					LIBE-201-X-2016	2016-04-24		MSW.1999.Bugs	EPIEDMONT	ANTOCHA	X	No	0	2	2				Arthropoda		Insecta		Diptera		Tipulidae			Antocha				Genus	col	cn	8		X	8	0
LIBE-201-X-2016					LIBE-201-X-2016	2016-04-24		MSW.1999.Bugs	EPIEDMONT	NAIDIDAE	X	No	0	1	1				Annelida		Oligochaeta		Haplotaxida		Naididae							Family	col	bu	8.5		X	8.5	0
LIBE-201-X-2016					LIBE-201-X-2016	2016-04-24		MSW.1999.Bugs	EPIEDMONT	CHEUMATOPSYCHE	X	No	0	6	6				Arthropoda		Insecta		Trichoptera		Hydropsychidae			Cheumatopsyche				Genus	fil	cn	6.5		X	6.5	0
LIBE-201-X-2016					LIBE-201-X-2016	2016-04-24		MSW.1999.Bugs	EPIEDMONT	HYDROPSYCHE	X	No	0	3	3				Arthropoda		Insecta		Trichoptera		Hydropsychidae			Hydropsyche				Genus	fil	cn	7.5		X	7.5	0
LIBE-201-X-2016					LIBE-201-X-2016	2016-04-24		MSW.1999.Bugs	EPIEDMONT	CHIMARRA	X	No	0	2	2				Arthropoda		Insecta		Trichoptera		Philopotamidae			Chimarra				Genus	fil	cn	4.4		X	4.4	0
LIBE-201-X-2016					LIBE-201-X-2016	2016-04-24		MSW.1999.Bugs	EPIEDMONT	DOLOPHILODES	X	No	0	5	5				Arthropoda		Insecta		Trichoptera		Philopotamidae			Dolophilodes				Genus	fil	cn	1.7		X	1.7	0
LIBE-201-X-2016					LIBE-201-X-2016	2016-04-24		MSW.1999.Bugs	EPIEDMONT	STENELMIS	X	No	0	4	4				Arthropoda		Insecta		Coleoptera		Elmidae			Stenelmis				Genus	scr	cn	7.1		X	7.1	0
LIBE-201-X-2016					LIBE-201-X-2016	2016-04-24		MSW.1999.Bugs	EPIEDMONT	CHIRONOMINI	X	Yes	0	2	2				Arthropoda		Insecta		Diptera		Chironomidae		Chironomini	Chironomini				Genus			5.9		X	5.9	0
LIBE-201-X-2016					LIBE-201-X-2016	2016-04-24		MSW.1999.Bugs	EPIEDMONT	POLYPEDILUM	X	No	0	54	54				Arthropoda		Insecta		Diptera		Chironomidae		Chironomini	Polypedilum				Genus	shr	"cb, cn"	6.3		X	6.3	0
LIBE-201-X-2016					LIBE-201-X-2016	2016-04-24		MSW.1999.Bugs	EPIEDMONT	TANYTARSINI	X	Yes	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae		Tanytarsini					Tribe	col		3.5		X	3.5	0
LIBE-201-X-2016					LIBE-201-X-2016	2016-04-24		MSW.1999.Bugs	EPIEDMONT	MICROPSECTRA	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae		Tanytarsini	Micropsectra				Genus	col	"cb, sp"	2.1		X	2.1	0
LIBE-201-X-2016					LIBE-201-X-2016	2016-04-24		MSW.1999.Bugs	EPIEDMONT	RHEOTANYTARSUS	X	No	0	2	2				Arthropoda		Insecta		Diptera		Chironomidae		Tanytarsini	Rheotanytarsus				Genus	fil	cn	7.2		X	7.2	0
LIBE-201-X-2016					LIBE-201-X-2016	2016-04-24		MSW.1999.Bugs	EPIEDMONT	TANYTARSUS	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae		Tanytarsini	Tanytarsus				Genus	fil	"cb, cn"	4.9		X	4.9	0
LIBE-201-X-2016					LIBE-201-X-2016	2016-04-24		MSW.1999.Bugs	EPIEDMONT	ORTHOCLADIINAE	X	Yes	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae			Orthocladiinae				Genus	col		7.6		X	7.6	0
LIBE-201-X-2016					LIBE-201-X-2016	2016-04-24		MSW.1999.Bugs	EPIEDMONT	BRILLIA	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae			Brillia				Genus	shr	"bu, sp"	7.4		X	7.4	0
LIBE-201-X-2016					LIBE-201-X-2016	2016-04-24		MSW.1999.Bugs	EPIEDMONT	CHAETOCLADIUS	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae			Chaetocladius				Genus	col	sp	7		X	7	0
LIBE-201-X-2016					LIBE-201-X-2016	2016-04-24		MSW.1999.Bugs	EPIEDMONT	EUKIEFFERIELLA	X	No	0	2	2				Arthropoda		Insecta		Diptera		Chironomidae			Eukiefferiella				Genus	col	sp	6.1		X	6.1	0
LIBE-201-X-2016					LIBE-201-X-2016	2016-04-24		MSW.1999.Bugs	EPIEDMONT	ORTHOCLADIUS	X	No	0	3	3				Arthropoda		Insecta		Diptera		Chironomidae			Orthocladius				Genus	col	"sp, bu"	9.2		X	9.2	0
LIBE-201-X-2016					LIBE-201-X-2016	2016-04-24		MSW.1999.Bugs	EPIEDMONT	PARAMETRIOCNEMUS	X	No	0	7	7				Arthropoda		Insecta		Diptera		Chironomidae			Parametriocnemus				Genus	col	sp	4.6		X	4.6	0
LIBE-201-X-2016					LIBE-201-X-2016	2016-04-24		MSW.1999.Bugs	EPIEDMONT	TVETENIA	X	No	0	13	13				Arthropoda		Insecta		Diptera		Chironomidae			Tvetenia				Genus	col	sp	5.1		X	5.1	0
LIBE-201-X-2016					LIBE-201-X-2016	2016-04-24		MSW.1999.Bugs	EPIEDMONT	THIENEMANNIMYIA GROUP	X	No	0	2	2				Arthropoda		Insecta		Diptera		Chironomidae			Thienemannimyia group				Genus	pre	sp	8.2		X	8.2	0
LIBE-201-X-2016					LIBE-201-X-2016	2016-04-24		MSW.1999.Bugs	EPIEDMONT	SIMULIUM	X	No	0	2	2				Arthropoda		Insecta		Diptera		Simuliidae		Simuliini	Simulium				Genus	fil	cn	5.7		X	5.7	0
LIBE-202-X-2016					LIBE-202-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	NAIDIDAE	X	No	0	3	3				Annelida		Oligochaeta		Haplotaxida		Naididae							Family	col	bu	8.5		X	8.5	0
LIBE-202-X-2016					LIBE-202-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	ACENTRELLA	X	No	0	1	1				Arthropoda		Insecta		Ephemeroptera		Baetidae			Acentrella				Genus	col	"sw, cn"	4.9		X	4.9	0
LIBE-202-X-2016					LIBE-202-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	ISONYCHIA	X	No	0	3	3				Arthropoda		Insecta		Ephemeroptera		Isonychiidae			Isonychia				Genus	fil	"sw, cn"	2.5		X	2.5	0
LIBE-202-X-2016					LIBE-202-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	CHEUMATOPSYCHE	X	No	0	4	4				Arthropoda		Insecta		Trichoptera		Hydropsychidae			Cheumatopsyche				Genus	fil	cn	6.5		X	6.5	0
LIBE-202-X-2016					LIBE-202-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	DIPLECTRONA	X	No	0	1	1				Arthropoda		Insecta		Trichoptera		Hydropsychidae			Diplectrona				Genus	fil	cn	2.7		X	2.7	0
LIBE-202-X-2016					LIBE-202-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	HYDROPSYCHE	X	No	0	1	1				Arthropoda		Insecta		Trichoptera		Hydropsychidae			Hydropsyche				Genus	fil	cn	7.5		X	7.5	0
LIBE-202-X-2016					LIBE-202-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	CHIMARRA	X	No	0	1	1				Arthropoda		Insecta		Trichoptera		Philopotamidae			Chimarra				Genus	fil	cn	4.4		X	4.4	0
LIBE-202-X-2016					LIBE-202-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	DOLOPHILODES	X	No	0	9	9				Arthropoda		Insecta		Trichoptera		Philopotamidae			Dolophilodes				Genus	fil	cn	1.7		X	1.7	0
LIBE-202-X-2016					LIBE-202-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	STENELMIS	X	No	0	1	1				Arthropoda		Insecta		Coleoptera		Elmidae			Stenelmis				Genus	scr	cn	7.1		X	7.1	0
LIBE-202-X-2016					LIBE-202-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	CHIRONOMINI	X	Yes	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae		Chironomini	Chironomini				Genus			5.9		X	5.9	0
LIBE-202-X-2016					LIBE-202-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	POLYPEDILUM	X	No	0	6	6				Arthropoda		Insecta		Diptera		Chironomidae		Chironomini	Polypedilum				Genus	shr	"cb, cn"	6.3		X	6.3	0
LIBE-202-X-2016					LIBE-202-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	MICROPSECTRA	X	No	0	3	3				Arthropoda		Insecta		Diptera		Chironomidae		Tanytarsini	Micropsectra				Genus	col	"cb, sp"	2.1		X	2.1	0
LIBE-202-X-2016					LIBE-202-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	ORTHOCLADIINAE	X	Yes	0	2	2				Arthropoda		Insecta		Diptera		Chironomidae			Orthocladiinae				Genus	col		7.6		X	7.6	0
LIBE-202-X-2016					LIBE-202-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	BRILLIA	X	No	0	2	2				Arthropoda		Insecta		Diptera		Chironomidae			Brillia				Genus	shr	"bu, sp"	7.4		X	7.4	0
LIBE-202-X-2016					LIBE-202-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	CRICOTOPUS	X	No	0	2	2				Arthropoda		Insecta		Diptera		Chironomidae			Cricotopus				Genus	shr	"cn, bu"	9.6		X	9.6	0
LIBE-202-X-2016					LIBE-202-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	EUKIEFFERIELLA	X	No	0	7	7				Arthropoda		Insecta		Diptera		Chironomidae			Eukiefferiella				Genus	col	sp	6.1		X	6.1	0
LIBE-202-X-2016					LIBE-202-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	ORTHOCLADIUS	X	No	0	18	18				Arthropoda		Insecta		Diptera		Chironomidae			Orthocladius				Genus	col	"sp, bu"	9.2		X	9.2	0
LIBE-202-X-2016					LIBE-202-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	PARAKIEFFERIELLA	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae			Parakiefferiella				Genus	col	sp	2.1		X	2.1	0
LIBE-202-X-2016					LIBE-202-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	PARAMETRIOCNEMUS	X	No	0	34	34				Arthropoda		Insecta		Diptera		Chironomidae			Parametriocnemus				Genus	col	sp	4.6		X	4.6	0
LIBE-202-X-2016					LIBE-202-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	THIENEMANNIELLA	X	No	0	7	7				Arthropoda		Insecta		Diptera		Chironomidae			Thienemanniella				Genus	col	sp	5.1		X	5.1	0
LIBE-202-X-2016					LIBE-202-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	TVETENIA	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae			Tvetenia				Genus	col	sp	5.1		X	5.1	0
LIBE-202-X-2016					LIBE-202-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	THIENEMANNIMYIA GROUP	X	No	0	2	2				Arthropoda		Insecta		Diptera		Chironomidae			Thienemannimyia group				Genus	pre	sp	8.2		X	8.2	0
LIBE-202-X-2016					LIBE-202-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	POTTHASTIA	X	No	0	4	4				Arthropoda		Insecta		Diptera		Chironomidae		Diamesini	Potthastia				Genus	col	sp			X		0
LIBE-202-X-2016					LIBE-202-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	CLINOCERA	X	No	0	1	1				Arthropoda		Insecta		Diptera		Empididae			Clinocera				Genus	pre	cn	7.4		X	7.4	0
LIBE-202-X-2016					LIBE-202-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	NEOPLASTA	X	No	0	2	2				Arthropoda		Insecta		Diptera		Empididae			Neoplasta				Genus	pre				X		0
LIBE-202-X-2016					LIBE-202-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	SIMULIUM	X	No	0	1	1				Arthropoda		Insecta		Diptera		Simuliidae		Simuliini	Simulium				Genus	fil	cn	5.7		X	5.7	0
LIBE-202-X-2016					LIBE-202-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	ANTOCHA	X	No	0	1	1				Arthropoda		Insecta		Diptera		Tipulidae			Antocha				Genus	col	cn	8		X	8	0
LIBE-203-X-2016					LIBE-203-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	NAIDIDAE	X	No	0	4	4				Annelida		Oligochaeta		Haplotaxida		Naididae							Family	col	bu	8.5		X	8.5	0
LIBE-203-X-2016					LIBE-203-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	MACCAFFERTIUM	X	No	0	1	1				Arthropoda		Insecta		Ephemeroptera		Heptageniidae			Maccaffertium				Genus	scr	cn	3		X	3	0
LIBE-203-X-2016					LIBE-203-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	ISONYCHIA	X	No	0	1	1				Arthropoda		Insecta		Ephemeroptera		Isonychiidae			Isonychia				Genus	fil	"sw, cn"	2.5		X	2.5	0
LIBE-203-X-2016					LIBE-203-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	CHEUMATOPSYCHE	X	No	0	4	4				Arthropoda		Insecta		Trichoptera		Hydropsychidae			Cheumatopsyche				Genus	fil	cn	6.5		X	6.5	0
LIBE-203-X-2016					LIBE-203-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	DIPLECTRONA	X	No	0	1	1				Arthropoda		Insecta		Trichoptera		Hydropsychidae			Diplectrona				Genus	fil	cn	2.7		X	2.7	0
LIBE-203-X-2016					LIBE-203-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	HYDROPSYCHE	X	No	0	1	1				Arthropoda		Insecta		Trichoptera		Hydropsychidae			Hydropsyche				Genus	fil	cn	7.5		X	7.5	0
LIBE-203-X-2016					LIBE-203-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	DOLOPHILODES	X	No	0	23	23				Arthropoda		Insecta		Trichoptera		Philopotamidae			Dolophilodes				Genus	fil	cn	1.7		X	1.7	0
LIBE-203-X-2016					LIBE-203-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	OULIMNIUS	X	No	0	1	1				Arthropoda		Insecta		Coleoptera		Elmidae			Oulimnius				Genus	scr	cn	2.7		X	2.7	0
LIBE-203-X-2016					LIBE-203-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	POLYPEDILUM	X	No	0	3	3				Arthropoda		Insecta		Diptera		Chironomidae		Chironomini	Polypedilum				Genus	shr	"cb, cn"	6.3		X	6.3	0
LIBE-203-X-2016					LIBE-203-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	MICROPSECTRA	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae		Tanytarsini	Micropsectra				Genus	col	"cb, sp"	2.1		X	2.1	0
LIBE-203-X-2016					LIBE-203-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	RHEOTANYTARSUS	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae		Tanytarsini	Rheotanytarsus				Genus	fil	cn	7.2		X	7.2	0
LIBE-203-X-2016					LIBE-203-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	ORTHOCLADIINAE	X	Yes	0	4	4				Arthropoda		Insecta		Diptera		Chironomidae			Orthocladiinae				Genus	col		7.6		X	7.6	0
LIBE-203-X-2016					LIBE-203-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	EUKIEFFERIELLA	X	No	0	2	2				Arthropoda		Insecta		Diptera		Chironomidae			Eukiefferiella				Genus	col	sp	6.1		X	6.1	0
LIBE-203-X-2016					LIBE-203-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	HYDROBAENUS	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae			Hydrobaenus				Genus	scr	sp	7.2		X	7.2	0
LIBE-203-X-2016					LIBE-203-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	ORTHOCLADIUS	X	No	0	12	12				Arthropoda		Insecta		Diptera		Chironomidae			Orthocladius				Genus	col	"sp, bu"	9.2		X	9.2	0
LIBE-203-X-2016					LIBE-203-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	PARAKIEFFERIELLA	X	No	0	2	2				Arthropoda		Insecta		Diptera		Chironomidae			Parakiefferiella				Genus	col	sp	2.1		X	2.1	0
LIBE-203-X-2016					LIBE-203-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	PARAMETRIOCNEMUS	X	No	0	42	42				Arthropoda		Insecta		Diptera		Chironomidae			Parametriocnemus				Genus	col	sp	4.6		X	4.6	0
LIBE-203-X-2016					LIBE-203-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	THIENEMANNIELLA	X	No	0	4	4				Arthropoda		Insecta		Diptera		Chironomidae			Thienemanniella				Genus	col	sp	5.1		X	5.1	0
LIBE-203-X-2016					LIBE-203-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	TANYPODINAE	X	Yes	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae			Tanypodinae				Genus	pre		7.5		X	7.5	0
LIBE-203-X-2016					LIBE-203-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	THIENEMANNIMYIA GROUP	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae			Thienemannimyia group				Genus	pre	sp	8.2		X	8.2	0
LIBE-203-X-2016					LIBE-203-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	DIAMESINAE	X	Yes	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae		Diamesini					Tribe	col		7.1		X	7.1	0
LIBE-203-X-2016					LIBE-203-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	DIAMESA	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae		Diamesini	Diamesa				Genus	col	sp	8.5		X	8.5	0
LIBE-203-X-2016					LIBE-203-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	POTTHASTIA	X	No	0	5	5				Arthropoda		Insecta		Diptera		Chironomidae		Diamesini	Potthastia				Genus	col	sp			X		0
LIBE-203-X-2016					LIBE-203-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	EMPIDIDAE	X	No	0	1	1				Arthropoda		Insecta		Diptera		Empididae							Family	pre	"sp, bu"	7.5		X	7.5	0
LIBE-203-X-2016					LIBE-203-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	SIMULIUM	X	No	0	2	2				Arthropoda		Insecta		Diptera		Simuliidae		Simuliini	Simulium				Genus	fil	cn	5.7		X	5.7	0
LIBE-203-X-2016					LIBE-203-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	ANTOCHA	X	No	0	1	1				Arthropoda		Insecta		Diptera		Tipulidae			Antocha				Genus	col	cn	8		X	8	0
LIBE-203-X-2016					LIBE-203-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	CORYDALUS	X	No	0	1	1				Arthropoda		Insecta		Megaloptera		Corydalidae			Corydalus				Genus	pre	"cn, cb"	1.4		X	1.4	0
LIBE-204-X-2016					LIBE-204-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	NAIDIDAE	X	No	0	2	2				Annelida		Oligochaeta		Haplotaxida		Naididae							Family	col	bu	8.5		X	8.5	0
LIBE-204-X-2016					LIBE-204-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	LEPTOPHLEBIIDAE	X	No	0	2	2				Arthropoda		Insecta		Ephemeroptera		Leptophlebiidae							Family	col	"sw, cn"	1.7		X	1.7	0
LIBE-204-X-2016					LIBE-204-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	MACCAFFERTIUM	X	No	0	6	6				Arthropoda		Insecta		Ephemeroptera		Heptageniidae			Maccaffertium				Genus	scr	cn	3		X	3	0
LIBE-204-X-2016					LIBE-204-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	ACENTRELLA	X	No	0	2	2				Arthropoda		Insecta		Ephemeroptera		Baetidae			Acentrella				Genus	col	"sw, cn"	4.9		X	4.9	0
LIBE-204-X-2016					LIBE-204-X-2016	2016-04-25		MSW.1999.Bugs	EPIEDMONT	ISONYCHIA	X	No	0	7	7				Arthropoda		Insecta		Ephemeroptera		Isonychiidae			Isonychia				Genus	fil	"sw, cn"	2.5		X	2.5	0
